source,model,scenario_id,domain,bucket,causal_pair_id,causal_branch,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b0_s05,motor_insurance,5-8,motor:5-8:s05,misaligned,neutral_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,13292,813,14105,0.0099264,74.689,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b0_s05,motor_insurance,5-8,motor:5-8:s05,misaligned,prosody_high,0,False,True,True,True,True,False,True,STATE_BELIEF_ERROR,15,12290,601,12891,0.0088164,77.625,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b0_s05,motor_insurance,5-8,motor:5-8:s05,misaligned,prosody_high,1,False,False,False,False,True,True,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE,15,13523,685,14208,0.0097578,69.825,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b0_s05,motor_insurance,5-8,motor:5-8:s05,misaligned,prosody_low,0,False,False,False,True,True,True,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE,15,12633,568,13201,0.008943,67.411,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b0_s05,motor_insurance,5-8,motor:5-8:s05,misaligned,prosody_low,1,False,False,False,False,True,False,True,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11495,597,12092,0.0083298,74.218,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b0_s05,motor_insurance,5-8,motor:5-8:s05,misaligned,state_change_short,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,13260,688,13948,0.0096072,75.173,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b0_s05,motor_insurance,5-8,motor:5-8:s05,misaligned,state_change_short,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,13399,671,14070,0.0096498,73.002,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,12539,607,13146,0.0089802,294.495,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,clue_removed,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11936,603,12539,0.0086088,294.846,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,full_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,16,12390,626,13016,0.0089364,586.092,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,full_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11925,625,12550,0.008655,347.022,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,gap_no_state_change,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11897,595,12492,0.0085662,77.762,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,gap_no_state_change,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,12592,577,13169,0.00894,76.58,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,hidden_user_action,0,True,True,True,True,True,True,,,15,13136,651,13787,0.009444,73.671,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,hidden_user_action,1,True,True,True,True,True,True,,,15,12951,658,13609,0.0093498,91.074,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,neutral_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,12335,580,12915,0.008793,80.043,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,neutral_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10422,641,11063,0.0077916,72.16,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,prosody_high,0,False,False,True,False,True,False,True,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,11501,623,12124,0.0083958,86.315,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,prosody_high,1,False,False,False,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,13247,641,13888,0.0094866,76.211,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,prosody_low,0,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,13161,673,13834,0.0095118,70.338,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,prosody_low,1,False,False,False,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,12532,611,13143,0.0089856,81.612,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,state_change_short,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10991,880,11871,0.0087066,71.557,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,motor_5to8_b1_s05,motor_insurance,5-8,motor:5-8:s05,aligned,state_change_short,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10639,558,11197,0.0077226,62.966,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,clue_removed,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,14311,641,14952,0.010125,372.512,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,clue_removed,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10755,525,11280,0.007713,246.462,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,full_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,13299,644,13943,0.009525,320.095,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,full_audio,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,11528,567,12095,0.0082776,283.301,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,gap_no_state_change,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,12813,587,13400,0.0090966,101.228,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,gap_no_state_change,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,12257,595,12852,0.0087822,80.788,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,10197,487,10684,0.007287,83.22,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,hidden_user_action,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,12600,562,13162,0.0089088,81.826,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,neutral_audio,0,False,False,False,True,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,11294,525,11819,0.0080364,72.833,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,neutral_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,13081,593,13674,0.0092718,66.833,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,prosody_high,0,False,False,False,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,13748,692,14440,0.0099096,94.775,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,prosody_high,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,13851,645,14496,0.0098586,91.978,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,prosody_low,0,False,False,False,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,14667,696,15363,0.0104706,68.471,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,prosody_low,1,False,False,False,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,12223,571,12794,0.0087042,70.42,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,state_change_short,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10121,562,10683,0.0074214,73.771,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b0_s05,permits,12-20,permit:12-20:s05,misaligned,state_change_short,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,11584,605,12189,0.0084024,84.647,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,13379,628,14007,0.0095346,329.549,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11863,823,12686,0.009093,257.529,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,full_audio,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,10809,556,11365,0.0078198,333.49,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,full_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,12098,785,12883,0.0091428,304.172,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,9986,510,10496,0.0072156,96.955,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,gap_no_state_change,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11619,567,12186,0.0083322,77.44,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,10385,529,10914,0.0075006,79.015,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,10962,573,11535,0.0079524,84.208,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,neutral_audio,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,11615,532,12147,0.0082458,71.866,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,neutral_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11036,540,11576,0.0079176,66.338,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,prosody_high,0,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,12369,584,12953,0.008823,68.328,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,prosody_high,1,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,10859,557,11416,0.0078522,86.745,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,prosody_low,0,False,False,True,False,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,10996,542,11538,0.0078984,82.815,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,prosody_low,1,False,False,False,True,True,True,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE,15,11952,583,12535,0.0085704,87.7,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,state_change_short,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10310,520,10830,0.007434,75.527,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_12to20_b1_s05,permits,12-20,permit:12-20:s05,aligned,state_change_short,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,10036,542,10578,0.0073224,73.712,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,9609,528,10137,0.0070326,259.509,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,clue_removed,1,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,9983,537,10520,0.0072786,270.286,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,full_audio,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10743,558,11301,0.007785,301.106,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,full_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10052,525,10577,0.0072912,314.772,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,gap_no_state_change,0,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11078,569,11647,0.0080124,95.802,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,gap_no_state_change,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,11147,587,11734,0.008097,81.061,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,10504,528,11032,0.0075696,78.921,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,hidden_user_action,1,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10765,543,11308,0.0077622,86.284,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,neutral_audio,0,False,False,False,True,True,False,,PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,12038,620,12658,0.0087108,79.654,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,neutral_audio,1,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10590,572,11162,0.0077268,71.782,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,prosody_high,0,False,False,False,True,True,False,False,PREMATURE_ESCALATION;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,12086,911,12997,0.009438,75.475,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,prosody_high,1,False,False,False,True,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,10558,722,11280,0.0080676,84.282,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,prosody_low,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,10638,651,11289,0.0079452,87.209,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,prosody_low,1,False,False,False,False,True,False,False,PREMATURE_ESCALATION;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,10176,563,10739,0.0074568,60.124,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,state_change_short,0,False,False,False,False,True,False,,PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,10377,536,10913,0.0075126,76.056,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b0_s05,permits,1-2,permit:1-2:s05,misaligned,state_change_short,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,9704,504,10208,0.007032,67.72,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,clue_removed,0,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10256,549,10805,0.0074712,253.432,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,clue_removed,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,9583,530,10113,0.0070218,217.674,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,full_audio,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,9711,508,10219,0.0070458,332.269,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,full_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,9851,460,10311,0.0070146,342.716,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,11434,523,11957,0.0081156,101.838,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,8645,460,9105,0.006291,72.525,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,10976,588,11564,0.0079968,83.42,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,9933,516,10449,0.0071982,85.207,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,neutral_audio,0,False,False,True,False,False,False,,BELIEF_REPORT_INVALID;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,10050,840,10890,0.008046,67.718,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,neutral_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,10648,537,11185,0.0076776,68.072,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,prosody_high,0,False,False,False,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,15,9875,666,10541,0.0075234,65.947,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,prosody_high,1,False,False,True,False,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,11192,541,11733,0.0080136,82.181,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,prosody_low,0,False,False,True,False,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,12078,615,12693,0.0087228,87.647,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,prosody_low,1,False,False,True,False,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,9748,557,10305,0.0071856,62.69,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,state_change_short,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,10036,539,10575,0.0073152,74.616,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_1to2_b1_s05,permits,1-2,permit:1-2:s05,aligned,state_change_short,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,10267,545,10812,0.0074682,71.408,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_5to8_b0_s05,permits,5-8,permit:5-8:s05,misaligned,clue_removed,0,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,10059,533,10592,0.0073146,251.318,
paper_results\v05\reports\complete\openai_gpt-audio-mini.jsonl,openai/gpt-audio-mini,permit_5to8_b0_s05,permits,5-8,permit:5-8:s05,misaligned,clue_removed,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,11967,586,12553,0.0085866,246.93,
