source,model,scenario_id,domain,bucket,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,clue_removed,1,True,True,True,True,True,True,,,14,17014,349,17363,0.0174585,209.275,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,full_audio,0,True,True,True,True,True,True,,,14,17358,358,17716,0.0178275,278.237,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,19153,421,19574,0.0198125,242.91,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,gap_no_state_change,0,True,True,True,True,True,True,,,14,18657,401,19058,0.0192565,258.492,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,gap_no_state_change,1,False,False,True,False,True,True,,,14,19971,407,20378,0.0205895,279.221,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,neutral_audio,0,True,True,True,True,True,True,,,14,19941,407,20348,0.0205575,312.07,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,neutral_audio,1,True,True,True,True,True,True,,,14,21030,414,21444,0.0216695,217.965,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,19432,418,19850,0.0200475,187.447,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,17780,376,18156,0.0182675,184.622,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,16897,335,17232,0.0172615,190.278,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,17845,360,18205,0.0182855,172.641,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,transcript_only,0,True,True,True,True,True,True,,,14,4603,427,5030,0.0035825,188.419,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,saas_5to8_v1_s04,account_access,5-8,transcript_only,1,True,True,True,True,True,True,,,14,4874,458,5332,0.003811,229.726,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,clue_removed,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,21346,381,21727,0.0218875,197.501,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,clue_removed,1,True,True,True,True,True,True,,,14,19735,376,20111,0.0202625,178.392,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,full_audio,0,True,True,True,True,True,True,,,14,20351,374,20725,0.0208725,222.904,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,full_audio,1,True,True,True,True,True,True,,,14,18869,352,19221,0.0193245,241.52,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,gap_no_state_change,0,True,True,True,True,True,True,,,25,35183,684,35867,0.036438,842.442,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,gap_no_state_change,1,True,True,True,True,True,True,,,14,19215,343,19558,0.0196435,285.543,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,neutral_audio,0,True,True,True,True,True,True,,,14,20357,385,20742,0.0209115,228.092,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,neutral_audio,1,True,True,True,True,True,True,,,14,20381,370,20751,0.0208905,192.557,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21737,402,22139,0.0223065,197.526,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20521,419,20940,0.0211415,176.993,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,19850,370,20220,0.0203235,173.674,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20592,381,20973,0.0210985,183.39,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,transcript_only,0,True,True,True,True,True,True,,,14,4972,428,5400,0.00377,251.719,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v0_s04,mobile_service,12-20,transcript_only,1,True,True,True,True,True,True,,,14,4709,385,5094,0.0035095,214.605,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,clue_removed,0,True,True,True,True,True,True,,,14,20813,379,21192,0.0213495,195.581,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,clue_removed,1,True,True,True,True,True,True,,,14,19474,347,19821,0.0199145,173.293,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,full_audio,0,True,True,True,True,True,True,,,14,20081,374,20455,0.0206015,318.697,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,full_audio,1,True,True,True,True,True,True,,,14,20188,378,20566,0.0207215,195.557,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,gap_no_state_change,0,True,True,True,True,True,True,,,14,18450,351,18801,0.0189025,218.355,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,gap_no_state_change,1,True,True,True,True,True,True,,,14,21219,386,21605,0.0217765,262.676,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,neutral_audio,0,True,True,True,True,True,True,,,14,20057,403,20460,0.0206645,252.479,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,neutral_audio,1,True,True,True,True,True,True,,,14,21979,434,22413,0.0226805,299.179,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,prosody_high,0,True,True,True,True,True,True,True,,14,19098,359,19457,0.0195385,171.064,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,prosody_high,1,True,True,True,True,True,True,True,,14,18904,343,19247,0.0192965,174.679,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20775,394,21169,0.0213205,184.775,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,19886,366,20252,0.0203475,163.952,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,transcript_only,0,True,True,True,True,True,True,,,14,5002,442,5444,0.003827,151.201,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_12to20_v1_s04,mobile_service,12-20,transcript_only,1,True,True,True,True,True,True,,,14,4507,367,4874,0.0033545,153.728,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,clue_removed,0,True,True,True,True,True,True,,,14,18367,373,18740,0.0188855,184.034,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,clue_removed,1,True,True,True,True,True,True,,,14,17397,331,17728,0.0177895,178.197,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,full_audio,0,True,True,True,True,True,True,,,14,18013,356,18369,0.0184805,208.675,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,20356,413,20769,0.0209945,186.887,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,gap_no_state_change,0,True,True,True,True,True,True,,,14,17454,326,17780,0.0178315,219.645,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,gap_no_state_change,1,True,True,True,True,True,True,,,14,19761,406,20167,0.020376,277.0,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,neutral_audio,0,True,True,True,True,True,True,,,14,19162,365,19527,0.0196565,251.631,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,neutral_audio,1,True,True,True,True,True,True,,,14,18965,363,19328,0.0194525,232.015,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,prosody_high,0,False,False,True,False,True,True,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE,14,17477,368,17845,0.0179445,180.0,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,prosody_high,1,True,True,True,True,True,True,True,,14,18992,386,19378,0.0195135,181.781,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,17703,370,18073,0.0181765,155.841,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,17459,341,17800,0.0178435,166.515,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,transcript_only,0,True,True,True,True,True,True,,,14,4317,365,4682,0.0032535,156.314,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v0_s04,mobile_service,1-2,transcript_only,1,True,True,True,True,True,True,,,14,4469,371,4840,0.0033475,146.202,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,clue_removed,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,14,19745,384,20129,0.0202955,198.067,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,clue_removed,1,True,True,True,True,True,True,,,14,17793,323,18116,0.0181615,171.025,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,full_audio,0,True,True,True,True,True,True,,,14,18089,331,18420,0.0184815,290.109,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,full_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,20771,404,21175,0.0213825,252.78,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,gap_no_state_change,0,True,True,True,True,True,True,,,14,18361,372,18733,0.018875,200.43,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,17832,332,18164,0.0182275,188.347,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,neutral_audio,0,True,True,True,True,True,True,,,14,17277,324,17601,0.0176485,205.116,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,neutral_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,14,17630,336,17966,0.0180365,179.057,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,prosody_high,0,True,True,True,True,True,True,True,,14,19455,389,19844,0.0199855,185.23,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,prosody_high,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21495,400,21895,0.0220585,202.229,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,18203,353,18556,0.0186255,165.108,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,prosody_low,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,20881,377,21258,0.0213755,168.233,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,transcript_only,0,True,True,True,True,True,True,,,14,4323,335,4658,0.0031665,397.093,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_1to2_v1_s04,mobile_service,1-2,transcript_only,1,True,True,True,True,True,True,,,14,4405,366,4771,0.0033005,161.252,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,clue_removed,0,True,True,True,True,True,True,,,14,18537,356,18893,0.0190045,171.288,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,clue_removed,1,True,True,True,True,True,True,,,14,18455,336,18791,0.0188625,177.961,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,full_audio,0,True,True,True,True,True,True,,,14,18961,368,19329,0.0194645,206.623,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,full_audio,1,True,True,True,True,True,True,,,14,19171,365,19536,0.0196635,186.077,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,gap_no_state_change,0,True,True,True,True,True,True,,,14,18306,346,18652,0.0187435,282.608,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,gap_no_state_change,1,True,True,True,True,True,True,,,14,19545,351,19896,0.0199975,243.059,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,neutral_audio,0,True,True,True,True,True,True,,,14,18756,363,19119,0.0192445,186.984,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,neutral_audio,1,True,True,True,True,True,True,,,14,19048,383,19431,0.0195965,175.162,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,prosody_high,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20493,389,20882,0.0210235,190.656,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,prosody_high,1,True,True,True,True,True,True,True,,14,19313,376,19689,0.0198045,164.368,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,prosody_low,0,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,21786,448,22234,0.0224935,172.153,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20791,397,21188,0.0213455,424.232,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,transcript_only,0,True,True,True,True,True,True,,,14,4473,375,4848,0.0033615,152.21,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v0_s04,mobile_service,5-8,transcript_only,1,True,True,True,True,True,True,,,14,4519,381,4900,0.0034025,141.46,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,clue_removed,0,True,True,True,True,True,True,,,14,18637,347,18984,0.0190775,183.986,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,clue_removed,1,True,True,True,True,True,True,,,14,21159,392,21551,0.0217345,202.346,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-3-flash-preview.jsonl,google/gemini-3-flash-preview,telecom_5to8_v1_s04,mobile_service,5-8,full_audio,0,True,True,True,True,True,True,,,14,19859,364,20223,0.0203505,271.691,
